web-scraper-order,web-scraper-start-url,containers_terrains,containers_terrains-href,superficie,prix_terrain,adresse_terrain,image_terrain
"1751701114-7032","https://sn.coinafrique.com/categorie/terrains?page=28","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-4644860","180 m2","3 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4644860_uploaded_image1_1710595499.jpg""); width: 577px;"
"1751701120-7033","https://sn.coinafrique.com/categorie/terrains?page=28","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/vente-terrains-10000-m2-biscuiterie-4600832","10000","300 000 CFA","Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4600832_uploaded_image1_1708346140.jpg""); width: 415px;"
"1751701125-7034","https://sn.coinafrique.com/categorie/terrains?page=28","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-ngor-4613391","200 m2","130 000 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4613391_uploaded_image1_1708989313.jpg""); width: 429px;"
"1751701131-7035","https://sn.coinafrique.com/categorie/terrains?page=28","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-mbour-4-4647459","221 m2","7 000 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4647459_uploaded_image1_1710763251.jpg""); width: 398px;"
"1751701136-7036","https://sn.coinafrique.com/categorie/terrains?page=28","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-600m-saly-ndiorock-4647488","600","40 000 000 CFA","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/4647488_uploaded_image1_1710763947.jpg""); width: 411px;"
"1751701142-7037","https://sn.coinafrique.com/categorie/terrains?page=28","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-500m-saly-carrefour-4647514","500","30 000 000 CFA","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/4647514_uploaded_image1_1710764810.jpg""); width: 411px;"
"1751701148-7038","https://sn.coinafrique.com/categorie/terrains?page=28","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-150m-cite-kalia-lac-rose-4647548","150","18 000 000 CFA","Lac rose, Sénégal","background-image: url(""https://images.coinafrique.com/4647548_uploaded_image1_1710765798.jpg""); width: 491px;"
"1751701153-7039","https://sn.coinafrique.com/categorie/terrains?page=28","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-dakar-4647553","","10 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4647553_uploaded_image2_1710765892.jpeg""); width: 404px;"
"1751701159-7040","https://sn.coinafrique.com/categorie/terrains?page=28","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-keur-massar-4647582","","Prix sur demande","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/4647582_uploaded_image1_1710766635.jpg""); width: 406px;"
"1751701165-7041","https://sn.coinafrique.com/categorie/terrains?page=28","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-200m-keur-massar-4647592","200","25 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/4647592_uploaded_image1_1710766857.jpg""); width: 432px;"
"1751701170-7042","https://sn.coinafrique.com/categorie/terrains?page=28","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain1800-m-mbodjene-4647677","","55 000 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/4647677_uploaded_image1_1710769810.jpg""); width: 521px;"
"1751701176-7043","https://sn.coinafrique.com/categorie/terrains?page=28","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-4647883","","95 000 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4647883_uploaded_image1_1710777352.jpg""); width: 437px;"
"1751701182-7044","https://sn.coinafrique.com/categorie/terrains?page=28","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-malika-plage-4648428","","30 000 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4648428_uploaded_image1_1710798124.jpg""); width: 541px;"
"1751701187-7045","https://sn.coinafrique.com/categorie/terrains?page=28","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-150m-rufisque-4649468","150","8 500 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4649468_uploaded_image1_1710851452.jpg""); width: 371px;"
"1751701193-7046","https://sn.coinafrique.com/categorie/terrains?page=28","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/vente-terrains-506-m2-dakar-4604473","","500 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4604473_uploaded_image2_1708516138.jpeg""); width: 568px;"
"1751701211-7047","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-180m-diamniadio-4649678","180","7 500 000 CFA","Diamniadio, Sénégal","background-image: url(""https://images.coinafrique.com/4649678_uploaded_image1_1710859112.jpg""); width: 571px;"
"1751701216-7048","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/vente-terrains-189-m2-ouakam-batrain-4606769","189","80 000 000 CFA","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4606769_uploaded_image1_1708613738.jpg""); width: 671px;"
"1751701222-7049","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-1569m-point-e-4650054","1569 m2","1 537 620 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4650054_uploaded_image1_1710870960.jpg""); width: 528px;"
"1751701228-7050","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-225m-tivaoune-4605111","225","10 000 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4605111_uploaded_image1_1708535837.jpg""); width: 421px;"
"1751701234-7051","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-300m-parcelle-assainies-unites-15-4603718","300","75 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4603718_uploaded_image1_1708470737.jpg""); width: 671px;"
"1751701239-7052","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-300m-rufisque-4650783","300","15 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4650783_uploaded_image1_1710919418.jpg""); width: 388px;"
"1751701245-7053","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-150m-rufisque-4651012","150","14 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4651012_uploaded_image2_1710927785.jpeg""); width: 409px;"
"1751701251-7054","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-300m-lac-rose-4651776","300 m2","15 000 000 CFA","Lac rose, Sénégal","background-image: url(""https://images.coinafrique.com/4651776_uploaded_image2_1710956064.jpeg""); width: 544px;"
"1751701257-7055","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-171m-almadies-4652209","171","80 000 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4652209_uploaded_image1_1710986628.jpg""); width: 391px;"
"1751701263-7056","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-150m-rufisque-4652738","150","Prix sur demande","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4652738_uploaded_image1_1711021143.jpg""); width: 565px;"
"1751701269-7057","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-300m-niaga-sangalkam-4652951","300","15 000 000 CFA","Niaga, Sénégal","background-image: url(""https://images.coinafrique.com/4652951_uploaded_image1_1711028424.jpg""); width: 580px;"
"1751701274-7058","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-3-353m-cite-ataya-4653196","3353 m2","475 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4653196_uploaded_image1_1711035200.jpg""); width: 456px;"
"1751701280-7059","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-150m-dagana-4653972","","6 000 000 CFA","Saint Louis, Sénégal","background-image: url(""https://images.coinafrique.com/4653972_uploaded_image1_1711086789.jpg""); width: 434px;"
"1751701286-7060","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-350-ha-entre-lompoul-et-kebemere-4604359","","225 CFA","Kébémer, Sénégal","background-image: url(""https://images.coinafrique.com/4604359_uploaded_image2_1708513284.9.jpeg""); width: 507px;"
"1751701293-7061","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-bambilor-4654429","150 m2","12 750 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4654429_uploaded_image2_1711107401.jpeg""); width: 456px;"
"1751701298-7062","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/vente-terrain-195m-almadies-4612458","195","95 000 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4612458_uploaded_image1_1708951286.jpg""); width: 569px;"
"1751701304-7063","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/vente-terrains-158-m2-mariste-4610530","158","100 000 000 CFA","Mariste, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4610530_uploaded_image1_1708807630.jpg""); width: 584px;"
"1751701310-7064","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-sandiara-4657088","300 m2","3 000 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4657088_uploaded_image1_1711273869.jpg""); width: 671px;"
"1751701315-7065","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-02-hectares-ngekokh-4657091","17700 m2","40 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/4657091_uploaded_image1_1711274294.jpg""); width: 522px;"
"1751701321-7066","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-300m-saly-doute-4657095","300 m2","6 000 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/4657095_uploaded_image1_1711274587.jpg""); width: 522px;"
"1751701327-7067","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-2-lots-de-150-m-ndiakhirate-4612469","150","4 000 000 CFA","Lac rose, Sénégal","background-image: url(""https://images.coinafrique.com/4612469_uploaded_image1_1708951691.jpg""); width: 421px;"
"1751701332-7068","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-gorom-1-bambilor-4612574","150","5 000 000 CFA","Lac rose, Sénégal","background-image: url(""https://images.coinafrique.com/4612574_uploaded_image1_1708954436.jpg""); width: 421px;"
"1751701338-7069","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-5000m-mbour-4657676","5000","20 000 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/4657676_uploaded_image2_1711304240.jpeg""); width: 595px;"
"1751701344-7070","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-171m-ouest-foire-4658637","171","80 000 000 CFA","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4658637_uploaded_image1_1711365092.jpg""); width: 548px;"
"1751701349-7071","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-300m-sicap-keur-massar-4617716","300","31 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/4617716_uploaded_image1_1709204775.jpg""); width: 508px;"
"1751701355-7072","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-150m-lac-rose-4617724","150","3 000 000 CFA","Lac rose, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4617724_uploaded_image1_1709205094.jpg""); width: 508px;"
"1751701360-7073","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-150m-niaga-4617732","150","15 000 000 CFA","Niaga, Sénégal","background-image: url(""https://images.coinafrique.com/4617732_uploaded_image1_1709205335.jpg""); width: 508px;"
"1751701366-7074","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-150m-ndiakhirat-4617751","150","18 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4617751_uploaded_image1_1709205729.jpg""); width: 508px;"
"1751701372-7075","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-354m-vdn-3-hlm-grand-medine-4614200","354","150 000 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4614200_uploaded_image1_1709038777.jpg""); width: 421px;"
"1751701377-7076","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-150m-rufisque-4659009","150","15 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4659009_uploaded_image2_1711380304.jpeg""); width: 501px;"
"1751701383-7077","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-150m-dakar-almadies-4659049","150 m2","92 000 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4659049_uploaded_image1_1711381773.jpg""); width: 371px;"
"1751701388-7078","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-300m-bambilor-cite-asecna-4643609","300","13 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4643609_uploaded_image1_1710517607.jpg""); width: 508px;"
"1751701394-7079","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-thies-4659636","900","6 000 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4659636_uploaded_image1_1711408451.jpg""); width: 371px;"
"1751701400-7080","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/vente-hotel-1300m-en-cours-ngor-4615713","1300 m2","1 000 000 000 CFA","Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4615713_uploaded_image2_1709113979.26.jpeg""); width: 395px;"
"1751701406-7081","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-10ha-bambilor-4615731","100000 m2","Prix sur demande","Lac rose, Sénégal","background-image: url(""https://images.coinafrique.com/4615731_uploaded_image1_1709114608.42.jpeg""); width: 395px;"
"1751701411-7082","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-200m-thies-4615737","200 m2","5 500 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4615737_uploaded_image1_1709114837.89.jpeg""); width: 395px;"
"1751701417-7083","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-1000m-fatick-4660759","1000","40 000 000 CFA","Fatick, Sénégal","background-image: url(""https://images.coinafrique.com/4660759_uploaded_image2_1711463933.jpeg""); width: 643px;"
"1751701423-7084","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-300m-mbour-4661156","300","4 000 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/4661156_uploaded_image1_1711475805.jpg""); width: 371px;"
"1751701428-7085","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-300m-saly-4661182","300","Prix sur demande","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/4661182_uploaded_image1_1711477432.jpg""); width: 560px;"
"1751701434-7086","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4629184","150","13 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4629184_uploaded_image1_1709748907.jpg""); width: 569px;"
"1751701440-7087","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-150m-keur-massar-4661330","150","15 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/4661330_uploaded_image1_1711484553.jpg""); width: 528px;"
"1751701445-7088","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-8308m-dakar-4662443","8308","15 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4662443_uploaded_image1_1711542084.jpg""); width: 633px;"
"1751701451-7089","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-150m-beer-4662571","150","3 500 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4662571_uploaded_image1_1711546628.jpg""); width: 633px;"
"1751701456-7090","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-150m-dakar-4662652","150","3 500 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4662652_uploaded_image1_1711548999.jpg""); width: 391px;"
"1751701462-7091","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-300m-parcelle-assainies-unites-15-4613397","300","75 000 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4613397_uploaded_image1_1708989686.jpg""); width: 671px;"
"1751701468-7092","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-2000m-almadies-4617978","2000","2 400 000 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4617978_uploaded_image1_1709213988.jpg""); width: 421px;"
"1751701474-7093","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-240m-fann-4614079","240","200 000 000 CFA","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4614079_uploaded_image1_1709035296.jpg""); width: 671px;"
"1751701480-7094","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-350m-sicap-liberte-4618242","350","250 000 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4618242_uploaded_image1_1709224710.jpg""); width: 561px;"
"1751701488-7095","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/vente-villa-a-demolir-sacre-cur-1-4618327","594","570 000 000 CFA","Sacré-Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4618327_uploaded_image1_1709228071.jpg""); width: 501px;"
"1751701495-7096","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-200m-hangar-pelerin-4663213","200 m2","110 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4663213_uploaded_image1_1711574328.jpg""); width: 666px;"
"1751701501-7097","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-bambilor-4663483","","4 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4663483_uploaded_image1_1711591823.jpg""); width: 554px;"
"1751701507-7098","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4663860","150","10 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4663860_uploaded_image1_1711619042.jpg""); width: 371px;"
"1751701513-7099","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-23ha-rufisque-4664066","230000","20 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4664066_uploaded_image1_1711629138.jpg""); width: 616px;"
"1751701520-7100","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-5000m-fatick-4664468","5000","40 000 CFA","Fatick, Sénégal","background-image: url(""https://images.coinafrique.com/4664468_uploaded_image1_1711641841.jpg""); width: 488px;"
"1751701526-7101","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-rufisque-4664485","200","14 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4664485_uploaded_image1_1711642543.jpg""); width: 524px;"
"1751701533-7102","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-150m-dakar-4645093","150","8 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4645093_uploaded_image1_1710605147.jpg""); width: 584px;"
"1751701541-7103","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-702m-hangar-pelerin-bazarder-4664974","702 m2","500 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4664974_uploaded_image1_1711667445.jpg""); width: 536px;"
"1751701548-7104","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mbour-4665016","300","5 000 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/4665016_uploaded_image1_1711670449.jpg""); width: 400px;"
"1751701556-7105","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4665503","150","14 000 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4665503_uploaded_image1_1711708477.jpg""); width: 409px;"
"1751701562-7106","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-150m-saly-darou-salam-4665829","150 m2","13 500 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/4665829_uploaded_image1_1711723254.jpg""); width: 415px;"
"1751701569-7107","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-160m-sipres-cite-mourtadad-02-4617922","160","95 000 000 CFA","Sipres, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4617922_uploaded_image1_1709211684.jpg""); width: 671px;"
"1751701577-7108","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-300m-mbour-dakar-4666766","300","6 000 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/4666766_uploaded_image2_1711796760.jpeg""); width: 582px;"
"1751701585-7109","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-200m-mbao-4667199","200","45 000 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4667199_uploaded_image1_1711819835.jpg""); width: 371px;"
"1751701592-7110","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-200m-zac-mbao-4667204","200","45 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4667204_uploaded_image1_1711820551.jpg""); width: 371px;"
"1751701598-7111","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-200-ha-diass-4667742","2000000 m2","35 000 CFA","Ndiass, Sénégal","background-image: url(""https://images.coinafrique.com/4667742_uploaded_image1_1711871196.jpg""); width: 487px;"
"1751701606-7112","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m-lac-rose-4668104","150","2 500 000 CFA","Lac rose, Sénégal","background-image: url(""https://images.coinafrique.com/4668104_uploaded_image2_1711897495.jpeg""); width: 616px;"
"1751701613-7113","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-4668157","150","22 000 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/4668157_uploaded_image1_1711901558.jpg""); width: 499px;"
"1751701620-7114","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/vente-maison-nguekokh-4668304","3","23 000 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/4668304_uploaded_image1_1711911444.jpg""); width: 420px;"
"1751701627-7115","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-300m-malikounda-4668718","300","10 000 000 CFA","Malikounda, Sénégal","background-image: url(""https://images.coinafrique.com/4668718_uploaded_image1_1711936052.jpg""); width: 582px;"
"1751701634-7116","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-2000-m-thies-4668728","","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4668728_uploaded_image1_1711937330.jpg""); width: 375px;"
"1751701641-7117","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-11000m-pout-thies-4625879","11000","12 000 CFA","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4625879_uploaded_image1_1709621680.jpg""); width: 421px;"
"1751701647-7118","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-150m-mboro-4641627","150 m2","2 999 000 CFA","Mboro, Sénégal","background-image: url(""https://images.coinafrique.com/4641627_uploaded_image1_1710407032.84.jpeg""); width: 507px;"
"1751701654-7119","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrain-diass-4669561","150 m2","1 900 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4669561_uploaded_image1_1711980885.jpg""); width: 529px;"
"1751701661-7120","https://sn.coinafrique.com/categorie/terrains?page=27","favorite_border1année","https://sn.coinafrique.com/annonce/terrains/terrains-700m-nayane-4669614","700 m2","60 000 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/4669614_uploaded_image1_1711983114.jpg""); width: 487px;"
