web-scraper-order,web-scraper-start-url,containers_villas,containers_villas-href,type_annonce,nombre_de_pieces,prix_building,adresse_building,image_lien
"1751656882-80","https://sn.coinafrique.com/categorie/villas?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villa-basse-8-pieces-point-e-2163044","Location Villa Basse 8 Pièces - Point E","8","1 200 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2163044_uploaded_image1_1590261702.jpg""); width: 456px;"
"1751656888-81","https://sn.coinafrique.com/categorie/villas?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-200-m-cite-magistrat-2163267","Vente Villa 200 m² Cité Magistrat","200 m2","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2163267_uploaded_image1_1590265733.jpg""); width: 548px;"
"1751656897-82","https://sn.coinafrique.com/categorie/villas?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-150-m-sicap-mbao-2163379","Vente Villa 4 Pièces 150 m² - Sicap Mbao","5","45 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2163379_uploaded_image2_1590267943.jpeg""); width: 382px;"
"1751656903-83","https://sn.coinafrique.com/categorie/villas?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-saly-bambara-2163445","Vente Villa 4 Pièces - Saly bambara","5","45 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2163445_uploaded_image2_1590269071.jpeg""); width: 382px;"
"1751656913-84","https://sn.coinafrique.com/categorie/villas?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-cite-mourtada-2164104","Location Villa 7 Pièces Cité Mourtada","","750 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2164104_uploaded_image2_1590285789.jpeg""); width: 379px;"
"1751656938-85","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-mamelles-2165406","Location  villa  8 piéces - Mamelles","9","1 500 000 CFA","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2165406_uploaded_image2_1590323881.jpeg""); width: 559px;"
"1751656945-86","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-mamelles-2166286","Vente Villa 8 Pièces Mamelles","6","175 000 000 CFA","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2166286_uploaded_image1_1590341260.jpg""); width: 469px;"
"1751656951-87","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-liberte-2167122","Vente Villas 3 pièces - Liberté","3","35 000 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2167122_uploaded_image1_1590358793.jpg""); width: 371px;"
"1751656957-88","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-5-pieces-keur-massar-2167306","Vente Villa R+1 5 pièces - Keur Massar","7","Prix sur demande","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2167306_uploaded_image1_1590362293.jpg""); width: 464px;"
"1751656967-89","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villa-r1-6-pieces-ouest-foire-2168180","Location Villa r+1 6 Pièces - Ouest-foire","6","450 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2168180_uploaded_image1_1590393345.jpg""); width: 559px;"
"1751656976-90","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-liberte-6-2168225","Location Villa 6 Pièces - Liberté 6","6","500 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2168225_uploaded_image1_1590393593.jpg""); width: 559px;"
"1751656983-91","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villa-r1-5-pieces-sipres-2-vdn-2168255","Location Villa r+1 5 Pièces - Sipres 2 VDN","4","500 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2168255_uploaded_image2_1590393902.jpeg""); width: 559px;"
"1751656992-92","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-nguerigne-2169598","Vente Villa - Nguerigne","","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2169598_uploaded_image2_1590409999.jpeg""); width: 400px;"
"1751657001-93","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-mbour-2170622","Vente villas 3 pièces - Mbour","3","130 000 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/2170622_uploaded_image2_1590421762.jpeg""); width: 407px;"
"1751657010-94","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-commerciale-296-m-castors-2170730","Vente Villa Commerciale 296 m² Castors","6","110 000 000 CFA","Sicap-Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2170730_uploaded_image2_1590423154.jpeg""); width: 568px;"
"1751657019-95","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-dakar-2171909","Vente Villa 4 pièces - Dakar","3","45 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2171909_uploaded_image1_1590439661.jpg""); width: 651px;"
"1751657034-96","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-maison-en-finition-kounoune-2172157","Vente maison en finition - Kounoune","150 m2","17 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2172157_uploaded_image2_1590444034.jpeg""); width: 408px;"
"1751657047-97","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-120-m-dakar-2172447","Vente Villa 6 pièces 120 m² - Dakar","6","70 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2172447_uploaded_image2_1590448849.jpeg""); width: 371px;"
"1751657053-98","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-150-m-cite-sofco-thiaroye-azur-2172458","Vente Villa 4 pièces 150 m² - Cité sofco Thiaroye azur","","27 000 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2172458_uploaded_image1_1590449276.88.jpeg""); width: 569px;"
"1751657059-99","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-dakar-2172865","Vente Villa 5 pièces - Dakar","5","70 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2172865_uploaded_image1_1590472119.jpg""); width: 381px;"
"1751657067-100","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villa-10-pieces-hann-marinass-2174141","Location Villa 10 pièces Hann Marinass","","700 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2174141_uploaded_image2_1590487244.jpeg""); width: 379px;"
"1751657075-101","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-ngor-2174531","Location villas  4 pièces - Ngor","200","350 000 CFA","Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2174531_uploaded_image1_1590491777.jpg""); width: 381px;"
"1751657082-102","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villa-10-pieces-dakar-2175078","Location villa 10 pièces - Dakar","10","800 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2175078_uploaded_image1_1590496802.jpg""); width: 651px;"
"1751657089-103","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-yoff-2175553","Vente villas 5 pièces - Yoff","5","80 000 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2175553_uploaded_image1_1590502040.jpg""); width: 525px;"
"1751657095-104","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villas-150-m2-boune-2175558","Vente villas 150 m2 - Boune","150","19 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2175558_uploaded_image1_1590502110.jpg""); width: 543px;"
"1751657101-105","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2175571","Vente Villa - Keur Massar","","30 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2175571_uploaded_image1_1590502246.jpg""); width: 543px;"
"1751657108-106","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villas-keur-massar-2175584","Vente villas - Keur massar","","18 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2175584_uploaded_image1_1590502407.jpg""); width: 543px;"
"1751657116-107","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villas-keur-massar-2175595","Vente villas - Keur massar","","24 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2175595_uploaded_image1_1590502510.jpg""); width: 543px;"
"1751657128-108","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-cite-aliou-sow-2175707","Vente villa  5 pièces - Cité aliou sow","5","90 000 000 CFA","Guédiawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2175707_uploaded_image2_1590503683.89.jpeg""); width: 443px;"
"1751657135-109","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-2175923","Vente villa","","Prix sur demande","Les Parcelles Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2175923_uploaded_image2_1590505603.jpeg""); width: 407px;"
"1751657141-110","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/immeuble-a-vendre-aux-mamelles-2176327","Immeuble a vendre aux Mamelles","8","150 000 000 CFA","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2176327_uploaded_image2_1590510962.jpeg""); width: 469px;"
"1751657149-111","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/villa-a-vendre-2176506","Villa a vendre","26","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2176506_uploaded_image1_1590512612.jpg""); width: 436px;"
"1751657164-112","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-200m-cite-magistrat-2176773","Vente villa 200m ² - Cité Magistrat","200 m2","160 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2176773_uploaded_image2_1590516017.jpeg""); width: 382px;"
"1751657177-113","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-point-e-2176879","Vente Villa 10 pièces - Point E","10","850 000 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2176879_uploaded_image2_1590517462.jpeg""); width: 371px;"
"1751657186-114","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-keur-gorgui-2176930","Vente villa R+1 - Keur Gorgui","6","325 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2176930_uploaded_image2_1590518099.jpeg""); width: 382px;"
"1751657197-115","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-600-m-almadies-2176986","Vente villa 600 m² - Almadies","600 m2","600 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2176986_uploaded_image2_1590518640.jpeg""); width: 382px;"
"1751657205-116","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-sacre-coeur-2177093","Vente villa R+2 - Sacré Coeur","15","135 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2177093_uploaded_image1_1590519958.jpg""); width: 382px;"
"1751657213-117","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/location-villa-9-pieces-point-e-2177306","Location Villa 9 pièces - Point E","9","3 000 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2177306_uploaded_image2_1590523669.jpeg""); width: 540px;"
"1751657224-118","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-liberte-6-2177320","Vente villa - Liberté 6","","75 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2177320_uploaded_image2_1590524027.jpeg""); width: 379px;"
"1751657233-119","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-keur-ndiaye-2177336","Vente villa R+1 - Keur Ndiaye","225 m2","65 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2177336_uploaded_image2_1590524473.jpeg""); width: 412px;"
"1751657245-120","https://sn.coinafrique.com/categorie/villas?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-2177436","Vente villa R+1","150 m2","70 000 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2177436_uploaded_image2_1590526772.jpeg""); width: 382px;"
